pair,count,%,raw,raw%
gr,123,0.2460,5970519,0.2444
ab,122,0.2440,5939632,0.2432
bl,121,0.2420,5863098,0.2400
ap,113,0.2260,5506732,0.2255
tu,113,0.2260,5486250,0.2246
sh,112,0.2240,5454354,0.2233
fe,110,0.2200,5339945,0.2186
ex,109,0.2180,5304135,0.2172
we,109,0.2180,5274715,0.2160
rm,107,0.2140,5201602,0.2130
ig,107,0.2140,5187930,0.2124
du,106,0.2120,5130323,0.2100
sp,105,0.2100,5107371,0.2091
ep,104,0.2080,5064103,0.2073
ry,103,0.2060,5023166,0.2057
oc,103,0.2060,5019397,0.2055
pp,99,0.1980,4822954,0.1975
mm,99,0.1980,4822046,0.1974
wa,99,0.1980,4813912,0.1971
eg,99,0.1980,4803424,0.1967
ow,98,0.1960,4736972,0.1939
wh,96,0.1920,4647763,0.1903
cl,94,0.1880,4568839,0.1871
uc,94,0.1880,4566300,0.1869
cu,92,0.1840,4487720,0.1837
if,92,0.1840,4478510,0.1834
rn,91,0.1820,4420164,0.1810
od,89,0.1780,4337092,0.1776
rd,87,0.1740,4245282,0.1738
qu,87,0.1740,4226092,0.1730
lt,86,0.1720,4177800,0.1710
rc,85,0.1700,4144385,0.1697
ff,85,0.1700,4113660,0.1684
ld,85,0.1700,4111662,0.1683
wo,84,0.1680,4086682,0.1673
gi,84,0.1680,4065713,0.1665
ef,83,0.1660,4039016,0.1654
cr,82,0.1640,3966843,0.1624
fr,82,0.1640,3963188,0.1623
um,82,0.1640,3959821,0.1621
ua,81,0.1620,3945873,0.1615
sa,81,0.1620,3937309,0.1612
ue,81,0.1620,3924469,0.1607
va,81,0.1620,3921302,0.1605
by,78,0.1560,3765799,0.1542
ga,76,0.1520,3700665,0.1515
lu,76,0.1520,3697807,0.1514
ke,75,0.1500,3629653,0.1486
bo,72,0.1440,3515150,0.1439
av,72,0.1440,3509922,0.1437
ay,71,0.1420,3436688,0.1407
sc,70,0.1400,3379631,0.1384
ls,70,0.1400,3375674,0.1382
ei,69,0.1380,3352756,0.1373
ba,68,0.1360,3284469,0.1345
og,68,0.1360,3277766,0.1342
gh,67,0.1340,3235026,0.1324
tt,66,0.1320,3198017,0.1309
bu,66,0.1320,3175936,0.1300
do,65,0.1300,3160825,0.1294
rk,64,0.1280,3083205,0.1262
up,63,0.1260,3073056,0.1258
ub,63,0.1260,3032197,0.1241
ip,62,0.1240,3021268,0.1237
bi,62,0.1240,3011586,0.1233
rv,62,0.1240,3004689,0.1230
mb,61,0.1220,2968678,0.1215
ew,61,0.1220,2966579,0.1215
pu,61,0.1220,2966100,0.1214
mu,61,0.1220,2951851,0.1209
ui,61,0.1220,2940512,0.1204
oo,60,0.1200,2922617,0.1197
fa,60,0.1200,2887349,0.1182
ud,59,0.1180,2865579,0.1173
ds,58,0.1160,2789625,0.1142
nf,58,0.1160,2786436,0.1141
ib,57,0.1140,2775538,0.1136
cc,57,0.1140,2737251,0.1121
go,55,0.1100,2666781,0.1092
ru,54,0.1080,2632365,0.1078
nu,54,0.1080,2619704,0.1073
au,52,0.1040,2531342,0.1036
rr,52,0.1040,2517054,0.1031
rg,52,0.1040,2499539,0.1023
gu,51,0.1020,2464599,0.1009
fu,50,0.1000,2400577,0.0983
ms,47,0.0940,2259311,0.0925
pt,46,0.0920,2197119,0.0900
ye,45,0.0900,2164950,0.0886
af,45,0.0900,2164584,0.0886
nv,45,0.0900,2161251,0.0885
ob,45,0.0900,2150626,0.0880
pi,45,0.0900,2149191,0.0880
eq,44,0.0880,2124289,0.0870
nn,43,0.0860,2065949,0.0846
ak,43,0.0860,2062324,0.0844
br,42,0.0840,2019321,0.0827
dr,40,0.0800,1935548,0.0792
iz,40,0.0800,1907350,0.0781
ys,40,0.0800,1905636,0.0780
xp,39,0.0780,1895106,0.0776
ph,39,0.0780,1889003,0.0773
nm,39,0.0780,1888051,0.0773
ht,39,0.0780,1887484,0.0773
cy,39,0.0780,1870310,0.0766
oa,38,0.0760,1853214,0.0759
ug,38,0.0760,1823139,0.0746
ey,37,0.0740,1804765,0.0739
ki,37,0.0740,1762806,0.0722
gn,36,0.0720,1752453,0.0717
eu,36,0.0720,1732163,0.0709
tm,34,0.0680,1636494,0.0670
je,33,0.0660,1595899,0.0653
rl,33,0.0660,1586869,0.0650
oi,33,0.0660,1580069,0.0647
hr,32,0.0640,1532682,0.0627
ck,32,0.0640,1532380,0.0627
ny,32,0.0640,1522721,0.0623
tw,31,0.0620,1507602,0.0617
tl,31,0.0620,1498356,0.0613
yo,30,0.0600,1447064,0.0592
sm,29,0.0580,1407510,0.0576
bs,27,0.0540,1309557,0.0536
rp,27,0.0540,1272555,0.0521
vo,26,0.0520,1261374,0.0516
ju,26,0.0520,1253411,0.0513
aw,26,0.0520,1235685,0.0506
pm,25,0.0500,1199373,0.0491
oy,25,0.0500,1194152,0.0489
ze,25,0.0500,1187018,0.0486
ft,24,0.0480,1166789,0.0478
sk,23,0.0460,1153821,0.0472
sy,23,0.0460,1152095,0.0472
ps,23,0.0460,1138791,0.0466
ks,22,0.0440,1091361,0.0447
dd,21,0.0420,1060195,0.0434
gs,21,0.0420,1059332,0.0434
eo,21,0.0420,1034199,0.0423
fl,20,0.0400,1008735,0.0413
eb,20,0.0400,980215,0.0401
xt,19,0.0380,966622,0.0396
hu,19,0.0380,958262,0.0392
za,19,0.0380,953256,0.0390
jo,19,0.0380,933097,0.0382
wn,18,0.0360,920101,0.0377
nl,18,0.0360,918384,0.0376
sl,18,0.0360,916879,0.0375
xi,17,0.0340,874835,0.0358
nk,17,0.0340,856263,0.0351
dg,17,0.0340,833509,0.0341
gy,17,0.0340,831426,0.0340
gl,16,0.0320,828353,0.0339
dm,16,0.0320,825621,0.0338
ym,16,0.0320,808514,0.0331
hn,16,0.0320,806330,0.0330
oj,16,0.0320,799827,0.0327
ax,16,0.0320,793119,0.0325
cs,15,0.0300,759349,0.0311
hy,14,0.0280,707862,0.0290
eh,14,0.0280,699041,0.0286
xc,13,0.0260,675777,0.0277
tc,13,0.0260,671711,0.0275
dy,13,0.0260,666293,0.0273
dv,13,0.0260,660181,0.0270
ws,13,0.0260,654767,0.0268
xa,13,0.0260,637603,0.0261
rf,13,0.0260,636576,0.0261
lv,12,0.0240,628429,0.0257
bj,12,0.0240,615405,0.0252
ok,12,0.0240,588670,0.0241
kn,11,0.0220,582364,0.0238
lf,11,0.0220,562006,0.0230
xe,11,0.0220,556563,0.0228
sf,11,0.0220,550653,0.0225
ww,11,0.0220,550652,0.0225
tn,10,0.0200,523934,0.0215
rb,10,0.0200,518623,0.0212
ii,10,0.0200,502308,0.0206
oe,10,0.0200,495285,0.0203
ka,9,0.0180,484710,0.0198
dl,9,0.0180,477994,0.0196
lp,9,0.0180,473115,0.0194
ik,9,0.0180,470409,0.0193
ox,9,0.0180,463950,0.0190
mr,9,0.0180,460878,0.0189
yi,9,0.0180,451924,0.0185
yp,9,0.0180,448789,0.0184
ja,8,0.0160,428931,0.0176
uf,8,0.0160,399697,0.0164
fy,8,0.0160,395399,0.0162
ix,8,0.0160,393609,0.0161
hs,8,0.0160,393282,0.0161
my,7,0.0140,375355,0.0154
wl,7,0.0140,360383,0.0148
oh,7,0.0140,349910,0.0143
ek,7,0.0140,347778,0.0142
sw,7,0.0140,346347,0.0142
iu,7,0.0140,343827,0.0141
gg,6,0.0120,339807,0.0139
nh,6,0.0120,337677,0.0138
lc,6,0.0120,329500,0.0135
bm,6,0.0120,322191,0.0132
tp,6,0.0120,322150,0.0132
hl,6,0.0120,320075,0.0131
aj,6,0.0120,318613,0.0130
yl,6,0.0120,308862,0.0126
lm,6,0.0120,307708,0.0126
gt,6,0.0120,301430,0.0123
bt,5,0.0100,287347,0.0118
ya,5,0.0100,284721,0.0117
zi,5,0.0100,279995,0.0115
rw,5,0.0100,272676,0.0112
pd,5,0.0100,268754,0.0110
az,5,0.0100,268056,0.0110
ae,5,0.0100,267563,0.0110
hm,5,0.0100,259740,0.0106
sd,5,0.0100,257973,0.0106
wr,5,0.0100,255981,0.0105
ko,5,0.0100,249850,0.0102
wt,5,0.0100,249340,0.0102
yc,4,0.0080,242815,0.0099
iq,4,0.0080,236650,0.0097
gc,4,0.0080,233314,0.0096
py,4,0.0080,230792,0.0094
dc,4,0.0080,228078,0.0093
nr,4,0.0080,220932,0.0090
pc,4,0.0080,220275,0.0090
lb,4,0.0080,219995,0.0090
df,4,0.0080,217569,0.0089
cf,4,0.0080,208362,0.0085
mc,4,0.0080,195913,0.0080
nj,3,0.0060,194235,0.0080
zo,3,0.0060,193908,0.0079
yn,3,0.0060,189004,0.0077
cd,3,0.0060,186404,0.0076
fs,3,0.0060,182485,0.0075
np,3,0.0060,179790,0.0074
uk,3,0.0060,179529,0.0074
cm,3,0.0060,178151,0.0073
dn,3,0.0060,177312,0.0073
lk,3,0.0060,176864,0.0072
kl,3,0.0060,175626,0.0072
cb,3,0.0060,172536,0.0071
ml,3,0.0060,170613,0.0070
gm,3,0.0060,167547,0.0069
ih,3,0.0060,165816,0.0068
cp,3,0.0060,165538,0.0068
aa,3,0.0060,165061,0.0068
lg,3,0.0060,164167,0.0067
yd,3,0.0060,163927,0.0067
yr,3,0.0060,162874,0.0067
lr,3,0.0060,160161,0.0066
sb,3,0.0060,157853,0.0065
sr,3,0.0060,157722,0.0065
uo,3,0.0060,156356,0.0064
dw,3,0.0060,154059,0.0063
hw,3,0.0060,152441,0.0062
ah,3,0.0060,152070,0.0062
lw,3,0.0060,151278,0.0062
sn,3,0.0060,149141,0.0061
bc,3,0.0060,149110,0.0061
dj,3,0.0060,148077,0.0061
yt,2,0.0040,141721,0.0058
uv,2,0.0040,141563,0.0058
cq,2,0.0040,139626,0.0057
td,2,0.0040,138505,0.0057
dp,2,0.0040,132179,0.0054
tf,2,0.0040,131750,0.0054
rh,2,0.0040,130295,0.0053
nz,2,0.0040,127610,0.0052
kg,2,0.0040,127288,0.0052
tb,2,0.0040,127207,0.0052
aq,2,0.0040,122328,0.0050
db,2,0.0040,121445,0.0050
ln,2,0.0040,120063,0.0049
gd,2,0.0040,111362,0.0046
bb,2,0.0040,106782,0.0044
xh,2,0.0040,101434,0.0042
hc,2,0.0040,100639,0.0041
vu,2,0.0040,100156,0.0041
ux,2,0.0040,99350,0.0041
nq,2,0.0040,99285,0.0041
nw,1,0.0020,95615,0.0039
cn,1,0.0020,95280,0.0039
yu,1,0.0020,92933,0.0038
wf,1,0.0020,92433,0.0038
mn,1,0.0020,91437,0.0037
nb,1,0.0020,87686,0.0036
kr,1,0.0020,86080,0.0035
ej,1,0.0020,85351,0.0035
sq,1,0.0020,83803,0.0034
mf,1,0.0020,78482,0.0032
oz,1,0.0020,78141,0.0032
fc,1,0.0020,78096,0.0032
xy,1,0.0020,77941,0.0032
hd,1,0.0020,77580,0.0032
mg,1,0.0020,77218,0.0032
dh,1,0.0020,76681,0.0031
kp,1,0.0020,75115,0.0031
hp,1,0.0020,74536,0.0031
dt,1,0.0020,74495,0.0030
kb,1,0.0020,74223,0.0030
ky,1,0.0020,71511,0.0029
hb,1,0.0020,69242,0.0028
vy,1,0.0020,68937,0.0028
ao,1,0.0020,68723,0.0028
bd,1,0.0020,68680,0.0028
wg,1,0.0020,68618,0.0028
mt,1,0.0020,67871,0.0028
bp,1,0.0020,65853,0.0027
uy,1,0.0020,63785,0.0026
tz,1,0.0020,63752,0.0026
kh,1,0.0020,63670,0.0026
ez,1,0.0020,63431,0.0026
xu,1,0.0020,62965,0.0026
cg,1,0.0020,62859,0.0026
pw,1,0.0020,62319,0.0026
km,1,0.0020,60591,0.0025
yb,1,0.0020,59984,0.0025
tv,1,0.0020,59698,0.0024
kf,1,0.0020,59285,0.0024
md,1,0.0020,58439,0.0024
fp,1,0.0020,57658,0.0024
ku,1,0.0020,54917,0.0022
sg,1,0.0020,54909,0.0022
dq,1,0.0020,53799,0.0022
ji,1,0.0020,53600,0.0022
pf,1,0.0020,53017,0.0022
xx,1,0.0020,52520,0.0022
pg,1,0.0020,50870,0.0021
wd,1,0.0020,50721,0.0021
pb,1,0.0020,50260,0.0021
ij,0,0.0000,46582,0.0019
fm,0,0.0000,45975,0.0019
kt,0,0.0000,45906,0.0019
fg,0,0.0000,45775,0.0019
yz,0,0.0000,42606,0.0017
wc,0,0.0000,41006,0.0017
yg,0,0.0000,40822,0.0017
tk,0,0.0000,39344,0.0016
mh,0,0.0000,38853,0.0016
kw,0,0.0000,37922,0.0016
vs,0,0.0000,37008,0.0015
fn,0,0.0000,36921,0.0015
wk,0,0.0000,36795,0.0015
hq,0,0.0000,36765,0.0015
cz,0,0.0000,36565,0.0015
vr,0,0.0000,36238,0.0015
tg,0,0.0000,35742,0.0015
zy,0,0.0000,34850,0.0014
bv,0,0.0000,34517,0.0014
fb,0,0.0000,34292,0.0014
xo,0,0.0000,34148,0.0014
cw,0,0.0000,33645,0.0014
bn,0,0.0000,33367,0.0014
sv,0,0.0000,32679,0.0013
lh,0,0.0000,32675,0.0013
fd,0,0.0000,32580,0.0013
hg,0,0.0000,32459,0.0013
zu,0,0.0000,32376,0.0013
gp,0,0.0000,32230,0.0013
gf,0,0.0000,32161,0.0013
bh,0,0.0000,30711,0.0013
rq,0,0.0000,30608,0.0013
wy,0,0.0000,30493,0.0012
yw,0,0.0000,30405,0.0012
zz,0,0.0000,30379,0.0012
rz,0,0.0000,29055,0.0012
wm,0,0.0000,28563,0.0012
pn,0,0.0000,27890,0.0011
wb,0,0.0000,27339,0.0011
qc,0,0.0000,26804,0.0011
kd,0,0.0000,26642,0.0011
uh,0,0.0000,26613,0.0011
uz,0,0.0000,25887,0.0011
wp,0,0.0000,25514,0.0010
hf,0,0.0000,25234,0.0010
vc,0,0.0000,24444,0.0010
