pair,count,%,raw,raw%
xp,55,0.05500,114258,0.05484
eq,55,0.05500,112624,0.05406
dr,54,0.05400,112397,0.05395
hu,53,0.05300,108881,0.05226
ju,53,0.05300,108674,0.05216
gn,53,0.05300,108411,0.05203
sm,52,0.05200,106586,0.05116
br,50,0.05000,104077,0.04995
je,49,0.04900,101263,0.04860
rv,48,0.04800,99349,0.04769
sl,48,0.04800,99125,0.04758
nm,47,0.04700,97123,0.04662
hr,46,0.04600,95682,0.04593
aw,46,0.04600,95647,0.04591
jo,45,0.04500,92198,0.04425
ft,42,0.04200,89409,0.04291
ze,41,0.04100,86016,0.04129
iz,41,0.04100,85525,0.04105
eb,40,0.04000,85413,0.04100
bs,40,0.04000,85308,0.04095
oa,40,0.04000,83953,0.04030
wn,39,0.03900,83140,0.03991
sk,38,0.03800,80514,0.03864
lf,38,0.03800,80062,0.03843
sy,37,0.03700,78332,0.03760
dm,37,0.03700,78318,0.03759
fl,35,0.03500,74709,0.03586
gy,35,0.03500,74583,0.03580
lv,35,0.03500,74390,0.03571
gl,35,0.03500,73834,0.03544
dg,35,0.03500,73068,0.03507
ks,34,0.03400,72156,0.03463
dy,34,0.03400,71344,0.03424
ph,32,0.03200,67224,0.03227
gs,31,0.03100,65888,0.03162
ps,31,0.03100,65466,0.03142
kn,30,0.03000,64079,0.03076
oe,30,0.03000,63269,0.03037
dd,30,0.03000,63175,0.03032
pm,29,0.02900,62249,0.02988
bj,29,0.02900,60525,0.02905
eh,28,0.02800,60146,0.02887
dl,28,0.02800,60011,0.02880
oy,28,0.02800,58579,0.02812
hy,26,0.02600,55086,0.02644
xa,26,0.02600,54686,0.02625
tm,25,0.02500,53255,0.02556
ok,25,0.02500,52882,0.02538
xi,24,0.02400,50720,0.02434
yi,24,0.02400,50167,0.02408
rp,23,0.02300,48656,0.02335
ym,22,0.02200,47554,0.02282
xc,22,0.02200,47051,0.02258
lr,18,0.01800,39242,0.01884
hn,18,0.01800,38702,0.01858
ek,17,0.01700,36170,0.01736
ws,17,0.01700,35914,0.01724
lp,16,0.01600,34341,0.01648
rw,16,0.01600,34237,0.01643
aj,16,0.01600,33543,0.01610
lc,15,0.01500,32490,0.01559
ka,15,0.01500,31575,0.01516
sw,14,0.01400,31016,0.01489
lk,14,0.01400,30920,0.01484
dv,14,0.01400,29513,0.01417
uf,13,0.01300,29020,0.01393
xe,13,0.01300,28402,0.01363
sf,13,0.01300,28231,0.01355
ax,13,0.01300,28168,0.01352
wr,12,0.01200,26865,0.01289
tn,12,0.01200,26480,0.01271
oh,12,0.01200,26031,0.01249
gg,12,0.01200,25764,0.01237
bt,12,0.01200,25676,0.01232
tc,11,0.01100,24959,0.01198
wt,11,0.01100,23939,0.01149
oj,11,0.01100,23881,0.01146
rb,11,0.01100,23828,0.01144
hl,11,0.01100,23318,0.01119
gt,10,0.01000,22129,0.01062
fy,10,0.01000,21637,0.01039
sb,10,0.01000,21616,0.01038
rh,10,0.01000,21369,0.01026
rf,10,0.01000,21143,0.01015
lw,10,0.01000,21067,0.01011
yp,9,0.00900,20603,0.00989
cs,9,0.00900,20248,0.00972
kl,9,0.00900,19848,0.00953
hs,9,0.00900,19590,0.00940
iu,8,0.00800,18271,0.00877
ko,8,0.00800,18060,0.00867
lm,8,0.00800,17755,0.00852
nh,8,0.00800,17309,0.00831
za,8,0.00800,17045,0.00818
yt,8,0.00800,16918,0.00812
ae,7,0.00700,16616,0.00798
ja,7,0.00700,16042,0.00770
sr,7,0.00700,15261,0.00732
wl,7,0.00700,14967,0.00718
ej,6,0.00600,13955,0.00670
ix,6,0.00600,13834,0.00664
uo,6,0.00600,13414,0.00644
lg,6,0.00600,13349,0.00641
hm,6,0.00600,12507,0.00600
az,5,0.00500,12336,0.00592
uk,5,0.00500,12308,0.00591
bv,5,0.00500,11328,0.00544
ah,5,0.00500,10870,0.00522
ya,5,0.00500,10678,0.00513
yl,5,0.00500,10570,0.00507
nj,4,0.00400,10153,0.00487
mn,4,0.00400,9787,0.00470
zi,4,0.00400,9674,0.00464
py,4,0.00400,9590,0.00460
gm,4,0.00400,9332,0.00448
ox,4,0.00400,9247,0.00444
sd,4,0.00400,9163,0.00440
bm,4,0.00400,9096,0.00437
zo,4,0.00400,8819,0.00423
hb,4,0.00400,8777,0.00421
aq,4,0.00400,8567,0.00411
kr,4,0.00400,8336,0.00400
gd,3,0.00300,7875,0.00378
yn,3,0.00300,7819,0.00375
ml,3,0.00300,7298,0.00350
nr,3,0.00300,7289,0.00350
ez,3,0.00300,7024,0.00337
sn,3,0.00300,6922,0.00332
ii,3,0.00300,6761,0.00325
fs,3,0.00300,6514,0.00313
lb,3,0.00300,6484,0.00311
tf,3,0.00300,6459,0.00310
yr,3,0.00300,6435,0.00309
bb,3,0.00300,6353,0.00305
np,2,0.00200,6078,0.00292
ln,2,0.00200,6030,0.00289
yc,2,0.00200,6028,0.00289
ky,2,0.00200,5976,0.00287
dj,2,0.00200,5961,0.00286
hc,2,0.00200,5791,0.00278
hd,2,0.00200,5625,0.00270
ao,2,0.00200,5527,0.00265
dw,2,0.00200,5469,0.00262
cq,2,0.00200,5409,0.00260
yb,2,0.00200,5279,0.00253
dn,2,0.00200,5255,0.00252
iq,2,0.00200,5078,0.00244
ux,2,0.00200,5063,0.00243
kh,2,0.00200,4920,0.00236
aa,2,0.00200,4873,0.00234
nw,2,0.00200,4856,0.00233
xu,2,0.00200,4716,0.00226
ij,2,0.00200,4679,0.00225
mf,2,0.00200,4654,0.00223
oz,2,0.00200,4442,0.00213
nb,2,0.00200,4294,0.00206
fg,2,0.00200,4285,0.00206
uy,2,0.00200,4215,0.00202
nq,1,0.00100,4122,0.00198
cz,1,0.00100,4106,0.00197
cp,1,0.00100,4026,0.00193
dp,1,0.00100,4006,0.00192
tp,1,0.00100,3946,0.00189
tb,1,0.00100,3824,0.00184
vu,1,0.00100,3785,0.00182
dt,1,0.00100,3734,0.00179
vy,1,0.00100,3704,0.00178
dc,1,0.00100,3430,0.00165
df,1,0.00100,3416,0.00164
sq,1,0.00100,3367,0.00162
yw,1,0.00100,3357,0.00161
ku,1,0.00100,3287,0.00158
yu,1,0.00100,3258,0.00156
tz,1,0.00100,3236,0.00155
dh,1,0.00100,3120,0.00150
nz,1,0.00100,3085,0.00148
mc,1,0.00100,2904,0.00139
sg,1,0.00100,2798,0.00134
rz,1,0.00100,2645,0.00127
kg,1,0.00100,2593,0.00124
hw,1,0.00100,2567,0.00123
ji,1,0.00100,2553,0.00123
lz,1,0.00100,2507,0.00120
cb,1,0.00100,2440,0.00117
yd,1,0.00100,2437,0.00117
pd,1,0.00100,2402,0.00115
cf,1,0.00100,2354,0.00113
tv,1,0.00100,2313,0.00111
gf,1,0.00100,2168,0.00104
uz,1,0.00100,2141,0.00103
sv,1,0.00100,2112,0.00101
wy,0,0.00000,2014,0.00097
db,0,0.00000,2010,0.00096
km,0,0.00000,1983,0.00095
kf,0,0.00000,1918,0.00092
pf,0,0.00000,1865,0.00090
xh,0,0.00000,1860,0.00089
bw,0,0.00000,1818,0.00087
gc,0,0.00000,1784,0.00086
ih,0,0.00000,1747,0.00084
uv,0,0.00000,1734,0.00083
cd,0,0.00000,1732,0.00083
qi,0,0.00000,1677,0.00080
vr,0,0.00000,1564,0.00075
kp,0,0.00000,1508,0.00072
cn,0,0.00000,1473,0.00071
zu,0,0.00000,1462,0.00070
zy,0,0.00000,1374,0.00066
wf,0,0.00000,1319,0.00063
kw,0,0.00000,1308,0.00063
zz,0,0.00000,1293,0.00062
nx,0,0.00000,1239,0.00059
iw,0,0.00000,1211,0.00058
pc,0,0.00000,1185,0.00057
bc,0,0.00000,1183,0.00057
fp,0,0.00000,1183,0.00057
kt,0,0.00000,1181,0.00057
bd,0,0.00000,1157,0.00056
tg,0,0.00000,1125,0.00054
hq,0,0.00000,1111,0.00053
kd,0,0.00000,1095,0.00053
lh,0,0.00000,1088,0.00052
zb,0,0.00000,1055,0.00051
uu,0,0.00000,1024,0.00049
yg,0,0.00000,988,0.00047
bh,0,0.00000,958,0.00046
hf,0,0.00000,903,0.00043
gb,0,0.00000,901,0.00043
pb,0,0.00000,892,0.00043
pg,0,0.00000,853,0.00041
td,0,0.00000,852,0.00041
pn,0,0.00000,837,0.00040
wd,0,0.00000,837,0.00040
xo,0,0.00000,835,0.00040
zl,0,0.00000,833,0.00040
cm,0,0.00000,820,0.00039
sz,0,0.00000,802,0.00038
dz,0,0.00000,797,0.00038
wm,0,0.00000,787,0.00038
wp,0,0.00000,765,0.00037
vs,0,0.00000,758,0.00036
zh,0,0.00000,755,0.00036
bn,0,0.00000,684,0.00033
wu,0,0.00000,670,0.00032
gp,0,0.00000,650,0.00031
jt,0,0.00000,649,0.00031
mt,0,0.00000,646,0.00031
bp,0,0.00000,626,0.00030
dq,0,0.00000,605,0.00029
jk,0,0.00000,603,0.00029
uh,0,0.00000,593,0.00028
zn,0,0.00000,576,0.00028
pw,0,0.00000,574,0.00028
yz,0,0.00000,549,0.00026
bk,0,0.00000,543,0.00026
zs,0,0.00000,542,0.00026
js,0,0.00000,536,0.00026
kk,0,0.00000,535,0.00026
mv,0,0.00000,514,0.00025
vc,0,0.00000,513,0.00025
bg,0,0.00000,511,0.00025
md,0,0.00000,497,0.00024
wb,0,0.00000,497,0.00024
qa,0,0.00000,479,0.00023
hh,0,0.00000,476,0.00023
kb,0,0.00000,459,0.00022
pk,0,0.00000,457,0.00022
fc,0,0.00000,449,0.00022
kx,0,0.00000,434,0.00021
sj,0,0.00000,431,0.00021
fd,0,0.00000,409,0.00020
pv,0,0.00000,406,0.00019
uj,0,0.00000,387,0.00019
dk,0,0.00000,386,0.00019
hp,0,0.00000,380,0.00018
oq,0,0.00000,362,0.00017
cj,0,0.00000,354,0.00017
fm,0,0.00000,343,0.00016
uw,0,0.00000,341,0.00016
vl,0,0.00000,340,0.00016
xy,0,0.00000,332,0.00016
zq,0,0.00000,329,0.00016
iy,0,0.00000,310,0.00015
wc,0,0.00000,287,0.00014
rq,0,0.00000,281,0.00013
tk,0,0.00000,271,0.00013
cg,0,0.00000,269,0.00013
mg,0,0.00000,267,0.00013
yh,0,0.00000,260,0.00012
yk,0,0.00000,256,0.00012
lj,0,0.00000,254,0.00012
hk,0,0.00000,253,0.00012
zk,0,0.00000,253,0.00012
fw,0,0.00000,248,0.00012
hg,0,0.00000,245,0.00012
xx,0,0.00000,235,0.00011
mh,0,0.00000,229,0.00011
wk,0,0.00000,226,0.00011
fn,0,0.00000,214,0.00010
rj,0,0.00000,214,0.00010
